,result
2335,0.7451229564445905
2336,0.7391374417763119
2337,0.8088868270352307
2338,0.7391374417763119
2339,0.6504499562948921
2340,0.7307032703015719
2341,0.9482299537898228
2342,0.6540401818478738
2343,0.6712285150806272
2344,0.6659176488555283
2345,0.7364496176886238
2346,0.7102379536428179
2347,0.8659876085416655
2348,0.5894556118416029
2349,0.47988874409685517
2350,0.5802745814295162
2351,0.6102452597887634
2352,0.6511608120792622
2353,0.844028715030402
2354,0.6838652829356356
2355,0.4699469982530824
2356,0.8202324484351959
2357,0.5972984243905204
2358,0.6740368232856945
2359,0.6895879417505959
2360,0.6783990706330096
2361,0.6899715357479221
2362,0.6955548097862883
2363,0.7064040480397403
2364,0.73657486507098
2365,0.6650686847559714
2366,0.4950556285435849
2367,0.49463510305783487
2368,0.8686131743942297
2369,0.4886591525674549
2370,0.4481903299179628
2371,0.7423695884260815
2372,0.47871791544511444
2373,0.6361009163440385
2374,0.796333915598416
2375,0.867380741486354
2376,0.44970053570061336
2377,0.7641726160822918
2378,0.6318139319955167
2379,0.7460616150755042
2380,0.6979708721156088
2381,0.7493816912911049
2382,0.6966593146329323
2383,0.7657798406081766
2384,0.5946928863003719
2385,0.7994899311500586
2386,0.5589244295286158
2387,0.796333915598416
2388,0.6867790068524335
2389,0.6658249334546213
2390,0.6762411037784412
2391,0.7186095992632736
2392,0.8404223311742643
2393,0.5066865495190231
2394,0.7398036481682636
2395,0.5712668611939402
2396,0.6660700449933744
2397,0.7737475921332175
2398,0.7386586661906854
2399,0.7644353000943532
2400,0.7774608289840165
2401,0.7332325293650716
2402,0.5023420610518925
2403,0.8419997230154169
2404,0.8610310875602813
2405,0.8017208098925608
2406,0.4643865041036352
2407,0.7159538674841334
2408,0.7677474279182936
2409,0.7673406574393882
2410,0.6161641241005392
2411,0.4738391399550259
2412,0.7391374417763119
2413,0.6372398689128096
2414,0.7918579871584855
2415,0.7082146493763837
2416,0.7148420170604289
2417,0.5912217857830337
2418,0.7774608289840165
2419,0.5331401556220419
2420,0.780666799231135
2421,0.7418964780544789
2422,0.6511608120792622
2423,0.7557479630841911
2424,0.7184023650659576
2425,0.7445227721332501
2426,0.4913769424939142
2427,0.6376373186996976
2428,0.5877519034793114
2429,0.7045107738515596
2430,0.6979842197669732
2431,0.5925894577289971
2432,0.7391374417763119
2433,0.750443791125942
2434,0.7747795569989966
2435,0.7710990905721451
2436,0.6231285019440547
2437,0.5861904832080328
2438,0.6344754124177006
2439,0.5907119211403572
2440,0.7372307431449113
2441,0.860741212843241
2442,0.7634197521314993
2443,0.7133334484342342
2444,0.7090228319881102
2445,0.81431976657338
2446,0.7462324608472061
2447,0.699755579353037
2448,0.7104526670540102
2449,0.7306635206615116
2450,0.6744876525435132
2451,0.662151059690579
2452,0.5369920411696283
2453,0.779743742752544
2454,0.5643618931084677
2455,0.6945704330341543
2456,0.6278431466423885
2457,0.46432718811196
2458,0.40454580830342385
2459,0.6681594439185657
2460,0.7548913143106589
2461,0.5328543135331326
2462,0.5614713750840821
2463,0.5159441180945105
2464,0.8260307938053624
2465,0.7023097797972166
2466,0.6952180576421184
2467,0.7788001643981382
2468,0.4757784484585452
2469,0.8788061243061748
2470,0.6048019820695232
2471,0.47147128204932004
2472,0.9329330402099956
2473,0.6402932604414292
2474,0.840062875999307
2475,0.6667069575268806
2476,0.7686546919464349
2477,0.566831207375314
2478,0.6936567109732336
2479,0.6022904854888006
2480,0.6778217750100306
2481,0.6902218691144935
2482,0.6762411037784412
2483,0.6584390242223298
2484,0.6688588836821889
2485,0.6674703524829843
2486,0.7798334314309527
2487,0.5860703350126907
2488,0.7657798406081766
2489,0.6928155784828914
2490,0.5087330029001689
2491,0.6157743559275954
2492,0.5083152647276415
2493,0.4793652429638275
2494,0.8261985098222108
2495,0.7321355963398511
2496,0.7390197411699737
2497,0.8457354361458279
2498,0.7657798406081766
2499,0.8398417642817434
2500,0.7214695828905591
2501,0.6035724085830508
2502,0.6640078103111096
2503,0.6120325673711587
2504,0.6966593146329323
2505,0.8279020608334892
2506,0.7579646584599026
2507,0.6416279574727456
2508,0.673269816008293
2509,0.7663995100331918
2510,0.5849532955009595
2511,0.7852166189685611
2512,0.711737695747993
2513,0.6681594439185657
2514,0.45405284729922835
2515,0.5084195520070237
2516,0.8280293202026667
2517,0.6402932604414292
2518,0.6928155784828914
2519,0.44960606507649115
2520,0.7666135404685515
2521,0.8586191766535093
2522,0.7208595403041643
2523,0.7618091082698699
2524,0.7726692603899369
2525,0.6784204740432502
2526,0.6478008998558431
2527,0.7391374417763119
2528,0.6511608120792622
2529,0.7654216392927845
2530,0.46719868689039673
2531,0.7590206254393842
2532,0.648160703630306
2533,0.7385677212374272
2534,0.5597586485214963
2535,0.7747153930683802
2536,0.7198756627246787
2537,0.5440350371397772
2538,0.6681594439185657
2539,0.8082074906369412
2540,0.7763042083657351
2541,0.7657798406081766
2542,0.8714584509642764
2543,0.6093973264602178
2544,0.30769020970767463
2545,0.6994064844237442
2546,0.7474665337621014
2547,0.5945680053463612
2548,0.6020694563816528
2549,0.7157561553244955
2550,0.7631476615421735
2551,0.6300452951994476
2552,0.8146985855678037
2553,0.7182696969725396
2554,0.700405882527602
2555,0.6928155784828914
2556,0.6953111280114376
2557,0.5656558769147129
2558,0.71793920431565
2559,0.3512645704383021
2560,0.7184813902076139
2561,0.7887891074285006
2562,0.7390772046586384
2563,0.49426648304713827
2564,0.49855786221057474
2565,0.6895056701927973
2566,0.7013749261182516
2567,0.7372307431449113
2568,0.3999147339205177
2569,0.7667109768035375
2570,0.7390197411699737
2571,0.4384278365340671
2572,0.6436189880290508
2573,0.7302345546368127
2574,0.686700638498032
2575,0.7904249399717798
2576,0.7456236851544567
2577,0.7762809622767124
2578,0.7066723187733227
2579,0.6745472183572824
2580,0.6327288638276384
2581,0.796203095361197
2582,0.7837629187568937
2583,0.6466268239421148
2584,0.6795430279313075
2585,0.6293055566669759
2586,0.794218062918084
2587,0.5252390933600933
2588,0.6979708721156088
2589,0.7893546018527811
2590,0.6372273333194978
2591,0.6719162413430374
2592,0.7987722840321244
2593,0.8797335786216378
2594,0.7059021351671734
2595,0.696090013679177
2596,0.6796810562617196
2597,0.6431398151763125
2598,0.6661040868701593
2599,0.6484424796242025
2600,0.7851496137040629
2601,0.5845147467006218
2602,0.48256932937953834
2603,0.6602015336092741
2604,0.4436427724935789
2605,0.6337407888278077
2606,0.5025196758848294
2607,0.6193182838567415
2608,0.628599406163567
2609,0.7769428338523103
2610,0.7945455760620153
2611,0.6778217750100306
2612,0.6431398151763125
2613,0.6760859580380161
2614,0.46547292390691286
2615,0.7966460969397766
2616,0.7565259179226941
2617,0.6206266331987906
2618,0.7861381385354984
2619,0.8858366941027856
2620,0.8310067394902215
2621,0.7668494462006883
2622,0.5277978210281766
2623,0.5308312399427569
2624,0.7517957113461226
2625,0.6778217750100306
2626,0.7391374417763119
2627,0.6395873235703673
2628,0.7911578881462314
2629,0.6624427541468306
2630,0.8558056662344907
2631,0.7333013033993787
2632,0.6650528560086004
2633,0.7673406574393882
2634,0.7391374417763119
2635,0.795641467804805
2636,0.73329965199642
2637,0.44640414680262297
2638,0.656747087097764
2639,0.6592609432420552
2640,0.6372564836055714
2641,0.6833636252122913
2642,0.6934852658945487
2643,0.6474077767562111
2644,0.6740368232856945
2645,0.6762411037784412
2646,0.7090228319881102
2647,0.6833636252122913
2648,0.65793243503826
2649,0.4773925040141309
2650,0.724761961024579
2651,0.6215275313427479
2652,0.5463780585169492
2653,0.7359834565047129
2654,0.5802745814295162
2655,0.6464029982798505
2656,0.6215612082374672
2657,0.7017809030852256
2658,0.5820424867236421
2659,0.7607962277662342
2660,0.6606618805256106
2661,0.6906735011042486
2662,0.8255319148465183
2663,0.9253528822570657
2664,0.7503408125333391
2665,0.8069973527002374
2666,0.8158212172164045
2667,0.6414789884246868
2668,0.673812625479034
2669,0.8159802208973459
2670,0.5832831044321031
2671,0.5443614493127107
2672,0.43102283307772166
2673,0.6245201341889121
2674,0.7945455760620153
2675,0.6356486451076389
2676,0.8548031283414582
2677,0.5239345208842294
2678,0.7629673162124708
2679,0.5415337477040442
2680,0.6781491424774755
2681,0.7169992053328846
2682,0.5928457200443961
2683,0.6678154916257795
2684,0.5857938593113013
2685,0.6139979174567064
2686,0.570558937261988
2687,0.6130207248281685
2688,0.6452808857451962
2689,0.7950169282919346
2690,0.6081752995855225
2691,0.7984990817377229
2692,0.7417335974902814
2693,0.8225043168162405
2694,0.6438722267997473
2695,0.5964571027381029
2696,0.6723912500042739
2697,0.6436982207074244
2698,0.6056797417081698
2699,0.5712438729141074
2700,0.4770327608106701
2701,0.6195485838508267
2702,0.5645375967267637
2703,0.6245201341889121
2704,0.6245201341889121
2705,0.7599806325467846
2706,0.6089606659351267
2707,0.7951987918571114
2708,0.6148553757380635
2709,0.7307032703015719
2710,0.8697453127904583
2711,0.6534332356446264
2712,0.6178285262725872
2713,0.7947975228041261
2714,0.6862990918473294
2715,0.7438454063819422
2716,0.5029725334012565
2717,0.5832589636560932
2718,0.8620298964116749
2719,0.7804183701039423
2720,0.7316232718906321
2721,0.6318139319955167
2722,0.740953468983907
2723,0.7161658684257566
2724,0.6932844506201039
2725,0.7515377458280452
2726,0.7249235529077858
2727,0.6713047553925293
2728,0.730309765398464
2729,0.678618474625553
2730,0.6199996576608888
2731,0.7169992053328846
2732,0.7284939074643586
2733,0.5664457317458145
2734,0.5018279619766607
2735,0.623673877863923
2736,0.7725415385286141
2737,0.8257447156494861
2738,0.7391374417763119
2739,0.566831207375314
2740,0.6659176488555283
2741,0.5760807689727945
2742,0.7659049205497519
2743,0.6245201341889121
2744,0.7510218759936891
2745,0.8210646371624812
2746,0.7438454063819422
2747,0.5791306785522732
2748,0.5431264030461939
2749,0.7184023650659576
2750,0.9193502566729307
2751,0.6345235458742523
2752,0.6950329978823953
2753,0.7566373200690236
2754,0.6356486451076389
2755,0.663857178713009
2756,0.7319379829883991
2757,0.6928155784828914
2758,0.8659876085416655
2759,0.6778217750100306
2760,0.7589609749811346
2761,0.6033391204764103
2762,0.7391374417763119
2763,0.5485990822239164
2764,0.566831207375314
2765,0.6446345627340826
2766,0.7774608289840165
2767,0.5737555977071493
2768,0.6324216300750484
2769,0.5989431694160952
2770,0.7754625159618961
2771,0.7695983737315828
2772,0.7391374417763119
2773,0.7978799116046676
2774,0.5056112370262855
2775,0.787678646013073
2776,0.6443787946715505
2777,0.8761663303785269
2778,0.5956231562698583
2779,0.6853218598873393
2780,0.5780777595711332
2781,0.4523303858943834
2782,0.6475619845258624
2783,0.6778217750100306
2784,0.7489803187251036
2785,0.7659686179752923
2786,0.6608094206251218
2787,0.6963199262695263
2788,0.43368704722061896
2789,0.7448807701679283
2790,0.5915449558059246
2791,0.7355017227159635
2792,0.5806556007082642
2793,0.4967912710834972
2794,0.5569159601276273
2795,0.5455452517444672
2796,0.8695201621072368
2797,0.596632177418311
2798,0.6539939655063521
2799,0.6492634322431384
2800,0.8521874776543351
2801,0.6245201341889121
2802,0.7809982454177108
2803,0.6245201341889121
2804,0.7372307431449113
2805,0.7269227858080641
2806,0.7059021351671734
2807,0.6368030667868828
2808,0.7666135404685515
2809,0.6971071367048104
2810,0.8066063227589312
2811,0.6966983398365898
2812,0.5614477269196485
2813,0.4955105507678946
2814,0.7463606614487361
2815,0.7738378925025075
2816,0.7657798406081766
2817,0.5916863970924214
2818,0.7066762334891801
2819,0.715839354872269
2820,0.8420192087678938
2821,0.701714584197008
2822,0.7039235550178385
2823,0.6464029982798505
2824,0.7657798406081766
2825,0.4426804396913198
2826,0.8268873279038751
2827,0.4546055703558372
2828,0.7060051456555029
2829,0.7218218899581665
2830,0.7553650284492782
2831,0.7551205220397339
2832,0.46918931747842996
2833,0.7169992053328846
2834,0.6712479257098996
2835,0.7280061491826035
2836,0.8289038502479344
2837,0.6645497223275391
2838,0.6197342165339782
2839,0.7172984899584628
2840,0.7385853890456427
2841,0.865135716462437
2842,0.8046379962581492
2843,0.821857002510634
2844,0.6568095494125438
2845,0.714599236792838
2846,0.5718821868541775
2847,0.6236072534599854
2848,0.8298612141331825
2849,0.8298612141331825
2850,0.68189423281583
2851,0.5752201150354205
2852,0.665747300447408
2853,0.7836276604258979
2854,0.5906401108371262
2855,0.6498567893231328
2856,0.5552152304130453
2857,0.766284057981069
2858,0.750443791125942
2859,0.5220386077215554
2860,0.8265713879340806
2861,0.6834331043264675
2862,0.7169992053328846
2863,0.7357448712559681
2864,0.6544973686940709
2865,0.5989431694160952
2866,0.6944710587043801
2867,0.7391374417763119
2868,0.6778217750100306
2869,0.8045389596211383
2870,0.6911678214769907
2871,0.642066211476734
2872,0.2788675645125082
2873,0.7391374417763119
2874,0.5759803829804905
2875,0.841581079922862
2876,0.7571017489369261
2877,0.7657798406081766
2878,0.7348707086469003
2879,0.5333037711906347
2880,0.5967112478560458
2881,0.7186095992632736
2882,0.6487630564766016
2883,0.6515766892064689
2884,0.6568902568917309
2885,0.745770251723125
2886,0.6859127889054009
2887,0.7289470905566638
2888,0.6245201341889121
2889,0.45486948176472464
2890,0.8761663303785269
2891,0.779743742752544
2892,0.46794198324671543
2893,0.6207007604617681
2894,0.7688952906774031
2895,0.6684826323688344
2896,0.740953468983907
2897,0.5120124368913986
2898,0.9640133855978099
2899,0.6078230796351367
2900,0.4875610012473659
2901,0.6197482590470695
2902,0.6778217750100306
2903,0.690916832630717
2904,0.6622743959690673
2905,0.6121738999174593
2906,0.8046379962581492
2907,0.728807072875289
2908,0.78488141964552
2909,0.7718295684896636
2910,0.7420197807840192
2911,0.7756799664860279
2912,0.5199864538699221
2913,0.7317009862541823
2914,0.7327640833293368
2915,0.7342079027253726
2916,0.6751678051844127
2917,0.6887048733281087
2918,0.49655371542104015
2919,0.7926544663500635
2920,0.7888025687299697
2921,0.8086638302872047
2922,0.43266664773999713
2923,0.6985190386548934
2924,0.5752859617972377
2925,0.7918579871584855
2926,0.4977105367979904
2927,0.6572379998512721
2928,0.6999704473376606
2929,0.7463606614487361
2930,0.7987777272122054
2931,0.6303524767712807
2932,0.9384251324380125
2933,0.543059025419688
2934,0.8622045961522895
2935,0.7251224153759586
2936,0.571267996688144
2937,0.7391374417763119
2938,0.6269620286145633
2939,0.6594776455964528
2940,0.6506159049184916
2941,0.6947985181697036
2942,0.8588302013404718
2943,0.7791597994472722
2944,0.767998678265977
2945,0.7520149871055084
2946,0.6497050640211927
2947,0.7530393915844334
2948,0.7809091261281591
2949,0.6630402503543674
2950,0.6681594439185657
2951,0.6762411037784412
2952,0.6762411037784412
2953,0.29026678965659913
2954,0.5216492511346681
2955,0.5601743862323643
2956,0.6641701519679118
2957,0.7228573421189978
2958,0.6705915869719784
2959,0.790798448583392
2960,0.6035515342247642
2961,0.6834331043264675
2962,0.7090821199929586
2963,0.8197407483725928
2964,0.48016372699421045
2965,0.710287390921206
2966,0.7605852216930549
2967,0.7455400513793956
2968,0.6120325673711587
2969,0.7565977196718583
2970,0.5325163065491704
2971,0.5106787283652907
2972,0.6848913702357952
2973,0.5802745814295162
2974,0.711737695747993
2975,0.751854833050885
2976,0.43590387877695713
2977,0.8361253049942863
2978,0.6245201341889121
2979,0.6762411037784412
2980,0.6556099929600545
2981,0.7321625873445801
2982,0.17431464998691923
2983,0.7606615798203827
2984,0.7223073485649055
2985,0.8309129925740603
2986,0.588805703457948
2987,0.7277961341785929
2988,0.6313534088419795
2989,0.46172621005114367
2990,0.6641701519679118
2991,0.8210559379776302
2992,0.6883058180052771
2993,0.7657798406081766
2994,0.9481591200634749
2995,0.6966593146329323
2996,0.6630402503543674
2997,0.8550649424330028
2998,0.6542229310943225
2999,0.646872334541894
3000,0.7156487350254938
3001,0.6584194185321511
3002,0.9088672590048094
3003,0.7631476615421735
3004,0.7203202234045468
3005,0.6653342621109365
3006,0.45538098028005414
3007,0.5476142851157407
3008,0.7197327607128292
3009,0.6895879417505959
3010,0.6635542246774386
3011,0.42131592471675533
3012,0.622429304957455
3013,0.8369920391374598
3014,0.8545564151503778
3015,0.7048262974499327
3016,0.9570624578653636
3017,0.5461691535167332
3018,0.4722362582682993
3019,0.7116108077562973
3020,0.6291266531954925
3021,0.6781842158601725
3022,0.8846228747819688
3023,0.77364628832531
3024,0.46010279972289553
3025,0.5741316487028506
3026,0.7662738827436814
3027,0.6439273103137451
3028,0.7326457534559088
3029,0.5845147467006218
3030,0.680453129621541
3031,0.5309356036781379
3032,0.6243345335374793
3033,0.6759516276599994
3034,0.7390197411699737
3035,0.6210280513165027
3036,0.7671063393261961
3037,0.49406062102773707
3038,0.6852592695156481
3039,0.6101141720493679
3040,0.6812365462899593
3041,0.9011407509868727
3042,0.5206267430506503
3043,0.4811099983904609
3044,0.6368030667868828
3045,0.6778217750100306
3046,0.5521454609077877
3047,0.5862049599243795
3048,0.6368030667868828
3049,0.5841853441901745
3050,0.7082060160678573
3051,0.6814813402220201
3052,0.8459328791747084
3053,0.8195289289670922
3054,0.7395934681074291
3055,0.698122917221239
3056,0.7580853426665426
3057,0.7429075668816646
3058,0.8055831275414582
3059,0.6512704702087139
3060,0.6641701519679118
3061,0.8812026336757574
3062,0.8167177103673993
3063,0.617702001059099
3064,0.7803045993125692
3065,0.3218445540114649
3066,0.7894255836658106
3067,0.7572555382274649
3068,0.5907146302040344
3069,0.7858207071732748
3070,0.681185458935311
3071,0.7082146493763837
3072,0.6599824596480449
3073,0.7859999663153429
3074,0.7134923151187451
3075,0.7405132139862264
3076,0.8146561409550752
3077,0.5582377989997699
3078,0.4837746958397826
3079,0.43504292781485504
3080,0.8170503063266904
3081,0.3525596974294775
3082,0.6540062794123294
3083,0.7184023650659576
3084,0.5279510363792702
3085,0.7297606185003049
3086,0.7629673162124708
3087,0.5946648162935808
3088,0.6762411037784412
3089,0.7241460994285083
3090,0.8369083410461543
3091,0.6816826199942264
3092,0.7416547251892786
3093,0.7480117176255804
3094,0.8014355275288535
3095,0.8269632057728002
3096,0.635004986346644
3097,0.6762411037784412
3098,0.6647357374945452
3099,0.6407239718038075
3100,0.5368232746667515
3101,0.7209635443777044
3102,0.8206915026732947
3103,0.6778217750100306
3104,0.515745910393357
3105,0.8338602260960915
3106,0.5296491527413503
3107,0.7318990337558101
3108,0.8659603713173148
3109,0.7542606282613863
3110,0.6164191886711702
3111,0.8569780331357205
3112,0.6966218631570494
3113,0.6269186575635969
3114,0.5553658065624212
3115,0.6994064844237442
3116,0.782281291862043
3117,0.5727542156593809
3118,0.7602168589388267
3119,0.49004691274182455
3120,0.6835179674620836
3121,0.7714971963690929
3122,0.5784526727998804
3123,0.6245201341889121
3124,0.8632255497751965
3125,0.7524338404892887
3126,0.5614713750840821
3127,0.6589459422643296
3128,0.5120971114226963
3129,0.8309836523821866
3130,0.7657798406081766
3131,0.7169992053328846
3132,0.7799847796291693
3133,0.6271530279916441
3134,0.6345235458742523
3135,0.7801569948991685
3136,0.8697065987114285
3137,0.8716676963510224
3138,0.7677602287055473
3139,0.6501324443864694
3140,0.8548031283414582
3141,0.8467165386709046
3142,0.6536496746738858
3143,0.644037647317848
3144,0.5677944958795301
3145,0.7963645669518116
3146,0.7307032703015719
3147,0.7789222002389944
3148,0.6114750072103975
3149,0.6907453426534546
3150,0.6760859580380161
3151,0.7390197411699737
3152,0.67073601873359
3153,0.562097194690809
3154,0.7969122263775308
3155,0.651698914027204
3156,0.5708138478383095
3157,0.830461002039411
3158,0.8475494298568439
3159,0.8599747326950475
3160,0.6938295537797802
3161,0.7873620099368948
3162,0.8953268795136948
3163,0.6161641241005392
3164,0.7391374417763119
3165,0.811540773177851
3166,0.6322646498645087
3167,0.7252531021314917
3168,0.840501827732168
3169,0.7048739733554901
3170,0.7503110743063912
3171,0.818708200665072
3172,0.83711662843619
3173,0.8149963124571712
3174,0.7435195383928253
3175,0.6841472917515199
3176,0.6934754277006603
3177,0.7082146493763837
3178,0.7390197411699737
3179,0.7289470905566638
3180,0.7064202305965022
3181,0.5951493298616831
3182,0.6928155784828914
3183,0.6719608221914948
3184,0.5700704549299204
3185,0.8437182275060812
3186,0.49617060437763627
3187,0.5174641342183773
3188,0.5582377989997699
3189,0.7678660351986458
3190,0.7542503916322039
3191,0.5774679241796985
3192,0.8531723485357697
3193,0.6245201341889121
3194,0.7945455760620153
3195,0.48256932937953834
3196,0.729186773043022
3197,0.7400831724498674
3198,0.6686063102023602
3199,0.5442085213949207
3200,0.8446977171996292
3201,0.8633191625430844
3202,0.7332971777162454
3203,0.8437902205199793
3204,0.7478260870681896
3205,0.427486976436525
3206,0.8700809188282913
3207,0.4421634813878763
3208,0.7054640473979751
3209,0.5737477815588411
3210,0.6899796342334816
3211,0.7528834919630615
3212,0.6539939655063521
3213,0.6216849069234742
3214,0.7662162189431388
3215,0.7812599341354598
3216,0.6262276339198476
3217,0.6623055918654814
3218,0.9640133855978099
3219,0.7161910015823798
3220,0.6684826323688344
3221,0.5133100045019773
3222,0.6471944036244007
3223,0.9100354149348736
3224,0.6760859580380161
3225,0.7391374417763119
3226,0.6508613448317632
3227,0.5141599683556795
3228,0.5601743862323643
3229,0.6390684712470024
3230,0.7169992053328846
3231,0.5737477815588411
3232,0.7249235529077858
3233,0.6151314392163021
3234,0.7718295684896636
3235,0.7092542448254535
3236,0.7788001643981382
3237,0.7834932875315533
3238,0.8206915026732947
3239,0.841712978570713
3240,0.7312813198210673
3241,0.8548031283414582
3242,0.7031815370945498
3243,0.6315484367324261
3244,0.5333817077321733
3245,0.7657798406081766
3246,0.5741316487028506
3247,0.8370803624251103
3248,0.5172267018565203
3249,0.6816826199942264
3250,0.6834331043264675
3251,0.4860524262243971
3252,0.5964999886140663
3253,0.5336337567834614
3254,0.6928155784828914
3255,0.7616967622937926
3256,0.8548031283414582
3257,0.7082546707999473
3258,0.5327740968609077
3259,0.45725047727576845
3260,0.7012474464590017
3261,0.5901726357743909
3262,0.6528563559659133
3263,0.8420192087678938
3264,0.65831466942466
3265,0.6271530279916441
3266,0.5270217893685964
3267,0.6816826199942264
3268,0.7799847796291693
3269,0.748139979196996
3270,0.7201647513940183
3271,0.6139298021737839
3272,0.7391374417763119
3273,0.7082546707999473
3274,0.7391374417763119
3275,0.6502926152894154
3276,0.6517088362576214
3277,0.7657798406081766
3278,0.5745904148386055
3279,0.7445227721332501
3280,0.5938664173667995
3281,0.5638727469997216
3282,0.6990399097548142
3283,0.8604449295886697
3284,0.6754857595493742
3285,0.6981777256408808
3286,0.7902200700401238
3287,0.6437489241443036
3288,0.6834602734873666
3289,0.8260928768932667
3290,0.7257697682963828
3291,0.8875095494320248
3292,0.5614713750840821
3293,0.6752854384230331
3294,0.6994348558310853
3295,0.7468007772089307
3296,0.8002979213151072
3297,0.8558445678551904
3298,0.5647304748965079
3299,0.6895077785328103
3300,0.7169992053328846
3301,0.865048895408297
3302,0.79492654409364
3303,0.7390197411699737
3304,0.7473456059996471
3305,0.5741316487028506
3306,0.8548031283414582
3307,0.6496571885108847
3308,0.6895879417505959
3309,0.5614713750840821
3310,0.8580715814364022
3311,0.7860661721759484
3312,0.8042401141252794
3313,0.7391374417763119
3314,0.5788118034154089
3315,0.8740216441739944
3316,0.7634717585974164
3317,0.5210409862842176
3318,0.8067644541300089
3319,0.49580305272193687
3320,0.5873661084823023
3321,0.6230058837183107
3322,0.7039299348451332
3323,0.6216849069234742
3324,0.6827073266676801
3325,0.43872959333879374
3326,0.7833659073026148
3327,0.6161188658618565
3328,0.7509121809776343
3329,0.6067403619882199
3330,0.6498402299372089
3331,0.6508681366325414
3332,0.5854382672244989
3333,0.7382927607169674
3334,0.4895262838362472
3335,0.6537010760364325
3336,0.6492634322431384
3337,0.644037647317848
3338,0.6928155784828914
3339,0.6118714367522213
3340,0.7064202305965022
3341,0.6684826323688344
3342,0.6778217750100306
3343,0.7945828313960666
3344,0.764542205213347
3345,0.707575114388085
3346,0.5066865495190231
3347,0.5945929862451911
3348,0.5646944120904863
3349,0.6778217750100306
3350,0.8050327193483936
3351,0.6981014100142214
3352,0.707575114388085
3353,0.6072413813869804
3354,0.861948508171944
3355,0.6436055783941547
3356,0.6836374838037916
3357,0.750443791125942
3358,0.6492634322431384
3359,0.7916968577438487
3360,0.6740368232856945
3361,0.6508613448317632
3362,0.644037647317848
3363,0.6455399060607793
3364,0.7402896846525682
3365,0.6199560692757474
3366,0.5023032164249147
3367,0.29060581684612946
3368,0.7776532954755547
3369,0.4665294126048244
3370,0.7774608289840165
3371,0.7762644642400927
3372,0.7956510553815016
3373,0.8583581229653358
3374,0.7391374417763119
3375,0.779743742752544
3376,0.6973110118856034
3377,0.5310404056734616
3378,0.5294403142882326
3379,0.7739340988109501
3380,0.6245201341889121
3381,0.7390197411699737
3382,0.6844350141350531
3383,0.7307032703015719
3384,0.576587132446833
3385,0.7005642616236473
3386,0.8221290985629417
3387,0.6816868605330683
3388,0.6016847461496773
3389,0.5246620856323246
3390,0.6674295905024072
3391,0.5594551658021933
3392,0.6361999723888806
3393,0.6542229310943225
3394,0.6015830626935749
3395,0.5139068620819952
3396,0.5336423824077691
3397,0.44755183815339467
3398,0.5779012253043854
3399,0.47404409663448227
3400,0.4905842971366763
3401,0.6032577348732249
3402,0.6548202031352793
3403,0.5636193246186657
3404,0.5254903529787189
3405,0.5800131546373316
3406,0.609958006650356
3407,0.7391374417763119
3408,0.40884168041668595
3409,0.8682958941019286
3410,0.7577276526949978
3411,0.6819078271907042
3412,0.7819412906297698
3413,0.5733549950396527
3414,0.6684826323688344
3415,0.7089686927240928
3416,0.49565458933534806
3417,0.6762411037784412
3418,0.7725786340773511
3419,0.7559851531735338
3420,0.6890441163204843
3421,0.6788078837476806
3422,0.7208595403041643
3423,0.6201673519410841
3424,0.7316616418132192
3425,0.8123275070066486
3426,0.4842760698130996
3427,0.8617066711380336
3428,0.6775338610160894
3429,0.6824114068925662
3430,0.8392727601863378
3431,0.5739381998068938
3432,0.7041413406429686
3433,0.7906468644424295
3434,0.6905736601965254
3435,0.8206915026732947
3436,0.7718295684896636
3437,0.7666135404685515
3438,0.5903208524452006
3439,0.7523214118422485
3440,0.5133100045019773
3441,0.5249216877870001
3442,0.40581607958541566
3443,0.6816826199942264
3444,0.6060298068874472
3445,0.6999042088558727
3446,0.719682707798925
3447,0.65831466942466
3448,0.8280077489642932
3449,0.7652338744190825
3450,0.609958006650356
3451,0.7154754268102296
3452,0.6160882728167902
3453,0.8430448794855325
3454,0.8106767947928573
3455,0.7404098286443102
3456,0.5325163065491704
3457,0.7082146493763837
3458,0.8018935756381375
3459,0.7352848879153152
3460,0.6446432060753534
3461,0.7542606282613863
3462,0.7133074734280739
3463,0.8869730001348521
3464,0.748556865854612
3465,0.7173443440812036
3466,0.49604278790271666
3467,0.7066723187733227
3468,0.7415943543348399
3469,0.7133334484342342
3470,0.6703492464215424
3471,0.7682032788213033
3472,0.573406845953207
3473,0.503104158835749
3474,0.6795430279313075
3475,0.8437902205199793
3476,0.5932210224908613
3477,0.6647357374945452
3478,0.6809951701821287
3479,0.5776285830571852
3480,0.43763503408847815
3481,0.8459002313129952
3482,0.6379548753860347
3483,0.7184023650659576
3484,0.7988576636529803
3485,0.679437892532818
3486,0.9570624578653636
3487,0.6519458983846151
3488,0.8046379962581492
3489,0.7585655515276275
3490,0.8046379962581492
3491,0.811217961427818
3492,0.6895879417505959
3493,0.8711999824656972
3494,0.7893546018527811
3495,0.7327501200702967
3496,0.6832456746645279
3497,0.6979842197669732
3498,0.6408167639596873
3499,0.6624427541468306
3500,0.5861904832080328
3501,0.6902710674985135
3502,0.7188044661987292
3503,0.7309927875465666
3504,0.6066524114280909
3505,0.521788404279932
3506,0.6464029982798505
3507,0.7258619170184086
3508,0.6760859580380161
3509,0.5945680053463612
